"file_name","core_name","rdata_file_name","CLASSIFICATION","YEAR","Key","Type","Value"
"2. NPI/2.6 NPI_internal_20.csv","internal_20","3. df_geo/3.6 df_geo_internal_20.RData","Internal Medicine","2020","RACE","Black",116
"2. NPI/2.6 NPI_internal_20.csv","internal_20","3. df_geo/3.6 df_geo_internal_20.RData","Internal Medicine","2020","RACE","Not Provided",1182
"2. NPI/2.6 NPI_internal_20.csv","internal_20","3. df_geo/3.6 df_geo_internal_20.RData","Internal Medicine","2020","RACE","Other",180
"2. NPI/2.6 NPI_internal_20.csv","internal_20","3. df_geo/3.6 df_geo_internal_20.RData","Internal Medicine","2020","RACE","White",5132
"2. NPI/2.6 NPI_internal_20.csv","internal_20","3. df_geo/3.6 df_geo_internal_20.RData","Internal Medicine","2020","row_n","Count",11027
"2. NPI/2.6 NPI_internal_20.csv","internal_20","3. df_geo/3.6 df_geo_internal_20.RData","Internal Medicine","2020","zip_add_combination_n","Count",268
"2. NPI/2.6 NPI_internal_20.csv","internal_20","3. df_geo/3.6 df_geo_internal_20.RData","Internal Medicine","2020","ZIP_n","Count",157
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","address_n","Count",9
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","00 - 04",2015
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","05 - 09",750
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","10 - 14",553
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","15 - 19",426
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","20 - 24",223
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","25 - 29",250
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","30 - 34",326
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","35 - 39",334
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","40 - 44",460
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","45 - 49",564
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","50 - 54",688
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","55 - 59",688
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","AGE_RANGE_DFS","60 - 64",658
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","BEN_ID_n","Count",3348
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","CLAIM_GUID_n","Count",7931
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Distance","1st Qu.",3.69
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Distance","3rd Qu.",33.93
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Distance","Max.",614.96
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Distance","Mean",22.7
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Distance","Median",16.22
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Distance","Min.",1.64
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Distance","NA's",13
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Duration","1st Qu.",5.34
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Duration","3rd Qu.",33.49
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Duration","Max.",441.58
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Duration","Mean",22.1
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Duration","Median",16.46
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Duration","Min.",2.28
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","Duration","NA's",13
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","GENDER","F",4238
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","GENDER","M",3697
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","NPI_n","Count",9
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","RACE","Black",304
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","RACE","Not Provided",1417
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","RACE","Other",349
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","RACE","White",5865
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","row_n","Count",14407
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","zip_add_combination_n","Count",304
"2. NPI/2.6 NPI_internal_21.csv","internal_21","3. df_geo/3.6 df_geo_internal_21.RData","Internal Medicine","2021","ZIP_n","Count",182
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","address_n","Count",9
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","00 - 04",1894
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","05 - 09",890
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","10 - 14",575
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","15 - 19",461
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","20 - 24",281
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","25 - 29",352
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","30 - 34",348
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","35 - 39",372
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","40 - 44",488
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","45 - 49",517
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","50 - 54",706
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","55 - 59",647
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","AGE_RANGE_DFS","60 - 64",661
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","BEN_ID_n","Count",3601
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","CLAIM_GUID_n","Count",8191
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Distance","1st Qu.",3.69
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Distance","3rd Qu.",33.15
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Distance","Max.",463.27
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Distance","Mean",21.68
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Distance","Median",16.22
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Distance","Min.",1.64
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Distance","NA's",27
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Duration","1st Qu.",5.34
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Duration","3rd Qu.",32.92
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Duration","Max.",331.42
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Duration","Mean",21.53
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Duration","Median",16.46
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Duration","Min.",2.28
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","Duration","NA's",27
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","GENDER","F",4292
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","GENDER","M",3900
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","NPI_n","Count",9
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","RACE","Black",348
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","RACE","Not Provided",1206
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","RACE","Other",464
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","RACE","White",6174
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","row_n","Count",14117
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","zip_add_combination_n","Count",314
"2. NPI/2.6 NPI_internal_22.csv","internal_22","3. df_geo/3.6 df_geo_internal_22.RData","Internal Medicine","2022","ZIP_n","Count",194
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","address_n","Count",1778
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","00 - 04",234904
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","05 - 09",184859
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","10 - 14",170247
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","15 - 19",148611
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","20 - 24",97191
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","25 - 29",115093
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","30 - 34",114546
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","35 - 39",121305
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","40 - 44",111375
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","45 - 49",111298
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","50 - 54",116980
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","55 - 59",105353
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","AGE_RANGE_DFS","60 - 64",80733
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","BEN_ID_n","Count",574579
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","CLAIM_GUID_n","Count",1712457
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Distance","1st Qu.",9.53
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Distance","3rd Qu.",57.2
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Distance","Max.",9347.27
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Distance","Mean",97.01
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Distance","Median",24.68
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Distance","Min.",0.03
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Distance","NA's",23336
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Duration","1st Qu.",11.24
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Duration","3rd Qu.",50.29
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Duration","Max.",6440.16
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Duration","Mean",73.76
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Duration","Median",24.97
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Duration","Min.",0.06
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","Duration","NA's",23336
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","GENDER","F",1050649
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","GENDER","M",661842
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","GENDER","U",4
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","NPI_n","Count",2848
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","RACE","Black",128209
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","RACE","Not Provided",200180
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","RACE","Other",30306
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","RACE","White",1353800
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","row_n","Count",2927525
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","zip_add_combination_n","Count",64786
"2. NPI/2.7 NPI_nurse_18.csv","nurse_18","3. df_geo/3.7 df_geo_nurse_18.RData","Nurse Practitioner","2018","ZIP_n","Count",1356
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","address_n","Count",1976
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","00 - 04",255107
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","05 - 09",225233
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","10 - 14",207790
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","15 - 19",166749
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","20 - 24",105114
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","25 - 29",133331
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","30 - 34",139202
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","35 - 39",145311
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","40 - 44",131255
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","45 - 49",126216
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","50 - 54",127025
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","55 - 59",120844
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","AGE_RANGE_DFS","60 - 64",95424
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","BEN_ID_n","Count",610869
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","CLAIM_GUID_n","Count",1978562
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Distance","1st Qu.",10.24
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Distance","3rd Qu.",58.68
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Distance","Max.",9347.27
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Distance","Mean",89.98
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Distance","Median",26.54
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Distance","Min.",0.03
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Distance","NA's",25639
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Duration","1st Qu.",11.74
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Duration","3rd Qu.",51.24
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Duration","Max.",6440.16
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Duration","Mean",69.21
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Duration","Median",26.23
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Duration","Min.",0.06
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","Duration","NA's",25639
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","GENDER","F",1204867
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","GENDER","M",773730
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","GENDER","U",4
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","NPI_n","Count",3200
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","RACE","Black",139821
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","RACE","Not Provided",236820
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","RACE","Other",35538
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","RACE","White",1566422
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","row_n","Count",3398381
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","zip_add_combination_n","Count",72500
"2. NPI/2.7 NPI_nurse_19.csv","nurse_19","3. df_geo/3.7 df_geo_nurse_19.RData","Nurse Practitioner","2019","ZIP_n","Count",1284
"2. NPI/2.7 NPI_nurse_20.csv","nurse_20","3. df_geo/3.7 df_geo_nurse_20.RData","Nurse Practitioner","2020","address_n","Count",2124
"2. NPI/2.7 NPI_nurse_20.csv","nurse_20","3. df_geo/3.7 df_geo_nurse_20.RData","Nurse Practitioner","2020","AGE_RANGE_DFS","00 - 04",183599
"2. NPI/2.7 NPI_nurse_20.csv","nurse_20","3. df_geo/3.7 df_geo_nurse_20.RData","Nurse Practitioner","2020","AGE_RANGE_DFS","05 - 09",143160
"2. NPI/2.7 NPI_nurse_20.csv","nurse_20","3. df_geo/3.7 df_geo_nurse_20.RData","Nurse Practitioner","2020","AGE_RANGE_DFS","10 - 14",137157
